experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.0013020563923823324
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,9.674011547402294e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,5.779071249693443
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,6.791506731277917
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.18203771114349365
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.5586842894554138
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.279570609331131
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.27911368012428284
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0012036270514209314
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,9.283890436183701e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,6.041886544948443
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,6.970253818294089
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.1831815242767334
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.5403560400009155
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.26520922780036926
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.27514684200286865
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.007308649626708706
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0006957205576894256
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-10.835055731694451
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-11.776332954912853
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,1.662692904472351
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,4.831358432769775
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,3.6528587341308594
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.178499698638916
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,46.64802163530436
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,46.64802165161903
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.0010752639622637616
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,5.651246273051716e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,8.573688919933257
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,9.125810890028443
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.18208764493465424
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.5508940815925598
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.27455374598503113
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.2763403356075287
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0005970740011889575
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,2.137982178361454e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,6.945369932017391
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,7.686951872951932
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.15420415997505188
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.47370445728302
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.23101072013378143
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.2426937371492386
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.0006313245039336835
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,2.638948167668835e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,5.979980060430332
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,6.773069533301424
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.12483449280261993
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.4550156593322754
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.21602308750152588
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.2389925718307495
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0005471255636987532
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,2.0380894966559504e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,7.223196017234514
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,7.894660658153853
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.13675180077552795
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.4570642113685608
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.2193460315465927
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.23771816492080688
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.016108454333644003
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0031273140987252384
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-18.345579540709313
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-23.962692882206834
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,1.592880129814148
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,17.246370315551758
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,15.954533576965332
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.2918365001678467
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,40.989023474089414
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,40.98902353413462
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.000572212189716639
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,1.770664364631978e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,8.038051018518226
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,8.50520903579516
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.1375758796930313
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.505034863948822
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.26148009300231934
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.2435547560453415
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.00022417446179537768
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,4.152937249776401e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,3.454564776149418
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,4.834037306196726
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.07250266522169113
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.5233063697814941
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.2945769131183624
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.22872942686080933
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.00020721781491172604
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,3.1489164615226187e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,4.84954415210382
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,6.032654541868387
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.06820866465568542
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.5102687478065491
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.2664046287536621
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.24386413395404816
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.00022429340836727836
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,3.945551893889543e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,3.71127197335169
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,5.055965086921431
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.07169073075056076
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.5300885438919067
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.2951565384864807
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.23493199050426483
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.0039249835411409445
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.00036581319660600127
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-16.51333310560417
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-24.604569604747564
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,2.1718430519104004
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,15.721620559692383
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,14.028251647949219
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.693368911743164
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,31.028035356899647
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,31.028035951982016
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_l1,0.00018222249549479684
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,wave_mse,2.5285838006465604e-07
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,si_sdr_db,6.022276012889767
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,snr_db,6.982120908187457
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,log_mel_l1,0.07275146245956421
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_total,0.6035288572311401
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_spectral_convergence,0.35594913363456726
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,model,stft_log_magnitude,0.24757973849773407
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_l1,0.0005337335273780911
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,wave_mse,1.659807950856516e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,si_sdr_db,5.544684632191572
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,snr_db,6.591310545974883
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,log_mel_l1,0.11145079880952835
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_total,0.48628735542297363
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_spectral_convergence,0.23789916932582855
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_left,stft_log_magnitude,0.2483881711959839
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_l1,0.0005446694596129317
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,wave_mse,1.7106616032171074e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,si_sdr_db,5.389542315017266
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,snr_db,6.460325614047653
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,log_mel_l1,0.1285342276096344
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_total,0.528232216835022
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_spectral_convergence,0.26886653900146484
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,repeat_right,stft_log_magnitude,0.2593657076358795
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_l1,0.0004944856563232255
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,wave_mse,1.3827741893384657e-06
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,si_sdr_db,6.516653702729604
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,snr_db,7.383852441635259
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,log_mel_l1,0.11728610098361969
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_total,0.5025445222854614
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_spectral_convergence,0.2536998689174652
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,nearest,stft_log_magnitude,0.2488446682691574
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_l1,0.005298188896737581
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,wave_mse,0.0004023623753134861
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,si_sdr_db,-15.379773524000509
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,snr_db,-17.251679727790407
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,log_mel_l1,1.8194036483764648
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_total,8.269831657409668
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_spectral_convergence,7.0551886558532715
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,random_tokens,stft_log_magnitude,1.2146432399749756
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,si_sdr_db,38.79450459934812
exp03_decoded_metrics,bigmodel,best_val,20000,low_activity,4,codec_ceiling,snr_db,38.79450469887267
